,Unnamed: 0,자치구,동,공원수,유치원,초등학교,중학교,고등학교,특수학교,학원,여가시설,음식점,의료시설,공기오염도,cctv,노인복지시설,체육시설,공공도서관
25,29,중구,황학동,0.08435316442473012,0.04860877850119163,0.06636717692371108,0.06919861345685409,0.12501798163214686,0.0,0.0159846547314578,0.08673779165582444,0.11581040617452323,0.07526072465326308,0.12383870078035879,0.08571516271494184,0.044539757281337536,0.10267639406710118,0.09202153063010707
26,30,중구,중림동,0.12269551187466389,0.07070367773783949,0.09653407563162197,0.10065252873571524,0.18184433711958398,0.0,0.05434782608695652,0.06939023332465954,0.1150484956075856,0.13439415116654121,0.18012902023200764,0.12467660032570857,0.06478510150243315,0.14934748224267333,0.13384949854286216
27,31,중구,신당동,0.14058860736292497,0.0810146307600834,0.11061196159515967,0.11533102234106762,0.20836330282505786,0.0,0.08951406649616368,0.22551825830514355,0.20114438967154036,0.09676378883990969,0.20639783664720002,0.14285860452490307,0.07423292881068388,0.17112732335534372,0.15336921753168667
28,32,중구,다산동,0.13036398136465066,0.07512265765288142,0.10256745530643478,0.10694331163484698,0.19320960809129578,0.0,0.11828644501278773,0.21684447913956112,0.15923930848996945,0.21503064186646598,0.19138708412233743,0.13246888783964908,0.06883417036694345,0.15868169982389282,0.14221509223650827
29,33,중구,약수동,0.12269551187466389,0.07070367773783949,0.09653407563162197,0.10065252873571524,0.18184433711958398,0.0,0.21419437340153452,0.18214936247723132,0.1310486175132763,0.2741640683797441,0.18012902023200764,0.12467660032570857,0.06478510150243315,0.14934748224267333,0.13384949854286216
30,34,중구,청구동,0.08690932089814185,0.050081771693351665,0.06837830353762317,0.0712955410028755,0.1288064053941972,0.0,0.159846547314578,0.09541157082140689,0.0807625200953912,0.08601225674658639,0.12759138941489162,0.08831259188625537,0.04588944691129564,0.10578779988259521,0.09481006167616397
31,35,중구,동화동,0.0664600689364691,0.03829782547894771,0.05228929096017343,0.05452011959043421,0.09849901592667303,0.0,0.11828644501278773,0.13010668748373666,0.06247666648888753,0.08063649069992473,0.09756988637843514,0.0675331585157473,0.035091929998450774,0.08089655281969342,0.07250181164128257
32,37,용산구,후암동,0.15085727934273177,0.07544237344950032,0.09845968099042815,0.09239425790477956,0.12364777460352164,0.0,0.09910485933503836,0.026021337496747333,0.09752455256801956,0.08063649069992473,0.14646138886201823,0.1920775544523044,0.1107108084275507,0.15894947343435098,0.08737244855189702
33,38,용산구,용산2가동,0.3438142645493626,0.171938432596799,0.22439648235818535,0.2105729598517239,0.28180190490303914,0.0,0.0479539641943734,0.09541157082140689,0.1211437801430868,0.03225459627996989,0.3337957227506687,0.43775814742708313,0.2523176564186378,0.36225693931089475,0.19912790560153884
34,39,용산구,남영동,0.2087443749012334,0.10439119117111911,0.13624072146752472,0.12784786846275611,0.17109401356760123,0.0,0.12148337595907928,0.3729725041200451,0.27352589353061735,0.2204064079131276,0.20266168902861337,0.26578173225645013,0.1531928628147312,0.2199417132107878,0.1208990857223371
35,40,용산구,원효로2동,0.12454496317343541,0.06228382000123028,0.08128648087979014,0.07627898037842659,0.10208130217560955,0.0,0.09910485933503836,0.14745424581490155,0.06019093478807458,0.03225459627996989,0.1209157969620801,0.15857565541682206,0.09140078368765846,0.1312257280569274,0.07213306761589669
36,41,용산구,효창동,0.07718279408962746,0.038598423591207104,0.050374720580487586,0.047271480830991225,0.06326165205691917,0.0,0.08951406649616368,0.017347558331164886,0.04571463401625917,0.07526072465326308,0.0749337335554602,0.09827223716116662,0.056642739191362035,0.08132298632367002,0.04470218270876165
37,42,용산구,용문동,0.049116323502069535,0.024562633276480117,0.032056640384576056,0.030081851295503056,0.040257415031068326,0.0,0.07352941176470588,0.04336889582791222,0.07238150385907702,0.06988495860660143,0.047685103537705345,0.06253687820093588,0.0360453794992471,0.051750991272383216,0.028446843895423582
38,43,용산구,이촌1동,0.5016881616697679,0.25088975362498106,0.327435683522784,0.30726462527090925,0.4112007388416332,0.0,0.2237851662404092,0.08673779165582444,0.21257304817560516,0.34404902698634554,0.4870692681104912,0.638769541475721,0.36817780465507927,0.5285994115754361,0.2905641884401638
39,44,용산구,이촌2동,0.21400683815601818,0.10702290188334394,0.13967536155642174,0.13107092396802672,0.17540730799029583,0.0,0.0319693094629156,0.008673779165582443,0.035047886079132035,0.021503064186646596,0.20777080740860096,0.27248211209229156,0.15705486777285524,0.22548646223237756,0.12394696157625193
40,45,용산구,이태원1동,0.09998680142240064,0.050002503306563244,0.0652581606875021,0.06123805460014132,0.08195259466007541,0.0,0.08312020460358056,0.21684447913956112,0.6095284535501223,0.06988495860660143,0.09707324519322741,0.12730721632662015,0.07337809395071691,0.1053502323533671,0.0579096462236603
41,46,용산구,이태원2동,0.15085727934273177,0.07544237344950032,0.09845968099042815,0.09239425790477956,0.12364777460352164,0.0,0.07672634271099744,0.078064012490242,0.35962178759457214,0.05913342651327814,0.14646138886201823,0.1920775544523044,0.1107108084275507,0.15894947343435098,0.08737244855189702
42,47,용산구,서빙고동,0.49116323502069525,0.24562633220053146,0.32056640334499,0.3008185139993006,0.4025741496818049,0.0,0.051150895140664954,0.017347558331164886,0.05180991855176039,0.03763036232663154,0.47685103135051604,0.6253687820093586,0.360453794992471,0.5175099133975192,0.2844684361768588
43,48,용산구,보광동,0.12454496317343541,0.06228382000123028,0.08128648087979014,0.07627898037842659,0.10208130217560955,0.0,0.09910485933503836,0.09541157082140689,0.11428658504064793,0.13976991721320287,0.1209157969620801,0.15857565541682206,0.09140078368765846,0.1312257280569274,0.07213306761589669
44,49,용산구,청파동,0.1596280513991639,0.07982855800749296,0.10418408108294867,0.09776601716725306,0.1308365985365329,0.0,0.14705882352941177,0.078064012490242,0.1874299994666626,0.12364261907321793,0.154976585490908,0.2032448541171105,0.1171474833408481,0.1681907218036672,0.09245224182691354
45,50,용산구,원효로1동,0.1034951102589238,0.05175697715233109,0.0675479206911256,0.06338675835734421,0.08482812448483122,0.0,0.12468030690537084,0.39032006245121,0.20114438967154036,0.12901838511987956,0.10047932545539832,0.131774136196649,0.07595276393125426,0.10904673170109358,0.05994156364476199
46,51,용산구,한강로동,0.5087047792033111,0.2543987012036628,0.332015203530031,0.3115620325242476,0.41695179786226655,0.0,0.08631713554987212,0.8847254748894093,0.45028914506015283,0.30104289861305233,0.4938814246082956,0.6477033812568427,0.37332714476833784,0.5359924102708891,0.2946280232823672
47,52,용산구,한남동,0.5280004777693127,0.264048307186105,0.34460888363342207,0.32337990279726225,0.4327672109551061,0.0,0.11508951406649616,0.44236273744470467,0.6712432094720722,0.20965487581980433,0.5126148579971607,0.6722714406549276,0.3874878295725193,0.5563231569528595,0.30580356882068876
48,54,성동구,왕십리2동,0.07293712751211617,0.082331171478217,0.08118462315502022,0.06983478090409248,0.053525528452821595,0.0,0.20780051150895143,0.1387804666493191,0.07619105669376529,0.19890334372648102,0.10249354042906811,0.12752040599435072,0.11040702114112004,0.17365621329985154,0.08104801483486475
49,55,성동구,마장동,0.18679020457953177,0.2108481219324762,0.20791183987274425,0.1788451709327842,0.13707757233013476,0.0,0.1278772378516624,0.156128024980484,0.11276276390677262,0.09676378883990969,0.2624834549867088,0.3265766494701844,0.2827496882232777,0.44472932662521614,0.2075619894144617
50,56,성동구,사근동,0.19568497624776587,0.22088850874490557,0.2178124036762083,0.18736160749468778,0.14360507598405303,0.0,0.07352941176470588,0.2602133749674733,0.294097478837934,0.026878830233308247,0.27498266684132316,0.34212791854145996,0.29621395909105286,0.4659069135111284,0.21744589406906137
51,57,성동구,행당1동,0.10495830543405722,0.11847656375468386,0.11682665291426005,0.10049395320572072,0.07702454085227328,0.0,0.1374680306905371,0.1387804666493191,0.1729536986948472,0.2419094720997742,0.14749070270302622,0.18350497446615427,0.15887839629047448,0.2498955264394525,0.1166300704804727
52,58,성동구,행당2동,0.0747160818178624,0.08433924879556129,0.08316473604925183,0.0715380682686867,0.05483102893205391,0.0,0.21419437340153452,0.03469511666232977,0.06704812989051345,0.25803677023975913,0.10499338199468351,0.13063065978807376,0.11309987531467507,0.17789173070398145,0.08302479576578468
53,59,성동구,응봉동,0.10140039678768903,0.11446040900714137,0.11286642745964386,0.0970873784765323,0.07441353926493031,0.0,0.11508951406649616,0.017347558331164886,0.02438113814200489,0.08063649069992473,0.14249101755852672,0.17728446685817612,0.15349268791800044,0.24142449163119273,0.11267650861863285
54,60,성동구,금호1가동,0.08183189914547455,0.09237155817779237,0.09108518695848422,0.07835121772706352,0.06005303179230066,0.0,0.1758312020460358,0.060716454159077116,0.051048007984822744,0.12364261907321793,0.11499275228368253,0.14307167500403012,0.12387129200889517,0.19483380018576366,0.09093191948946441
55,61,성동구,금호4가동,0.14943216367060058,0.16867849759112258,0.16632947193158013,0.1430761367984409,0.10966205786410782,0.0,0.15664961636828645,0.14745424581490155,0.10819130050514672,0.13439415116654121,0.20998676398936703,0.2612613195761475,0.22619975062935013,0.35578346127322547,0.16604959153156937
56,62,성동구,성수1가1동,0.3522329572808544,0.39759931571825924,0.39206232668394436,0.3372508937515055,0.2584891367084076,0.0,0.1374680306905371,0.060716454159077116,0.10285792653658313,0.07526072465326308,0.4949688011196891,0.615830253374628,0.5331851264146231,0.8386324444008735,0.3914026093243104
57,63,성동구,성수1가2동,0.15832693530395892,0.17871888429069796,0.17623003573504417,0.15159257336034443,0.11618956151802608,0.0,0.12148337595907928,0.22551825830514355,0.24000182858536068,0.09676378883990969,0.22248597584398144,0.2768125886474231,0.2396640214971253,0.37696104829387506,0.17593349618616902
58,64,성동구,성수2가1동,0.20991661086811444,0.23695312750936773,0.2336533058285201,0.20098790641144143,0.15404908139010737,0.0,0.07352941176470588,0.156128024980484,0.22704934894742057,0.14514568325986452,0.2949814074193212,0.36700994885018035,0.317756792530221,0.4997910527441677,0.2332601409609454
59,65,성동구,성수2가3동,0.1832322959331636,0.2068319672977877,0.2039516144181281,0.1754385962035958,0.13446657105723098,0.0,0.07672634271099744,0.3469511666232978,0.31238333244443767,0.24728523814643585,0.2574837698422092,0.3203561418416742,0.2773639799268956,0.4362582918169563,0.20360842810809723
60,66,성동구,송정동,0.13342157470963006,0.15060580139646215,0.1485084570519602,0.12774655051709302,0.09791255166438201,0.0,0.051150895140664954,0.078064012490242,0.05485756081951101,0.04300612837329319,0.18748818184575355,0.23326903524785148,0.2019640630673549,0.3176638047707937,0.14825856426424078
61,67,성동구,용답동,0.41271740430398934,0.4658739456365044,0.4593861605808843,0.395162663364506,0.30287616023440717,0.0,0.1278772378516624,0.156128024980484,0.17981089379728607,0.15052144930652617,0.5799634425363747,0.7215788826486608,0.6247421684676778,0.9826400358718158,0.458613158198211
62,68,성동구,왕십리도선동,0.12808471172263988,0.14458156933157537,0.14256811887003593,0.1226366886843779,0.0939960495978067,0.0,0.15025575447570333,0.3469511666232978,0.29638321053874694,0.2526610041930975,0.17998865513563866,0.22393827401040672,0.19388550054668982,0.304957252558404,0.142328221471481
63,69,성동구,금호2.3가동,0.11385307706741558,0.12851695056711318,0.12672721671772408,0.10901038976762426,0.08355204419175234,0.0,0.1694373401534527,0.13010668748373666,0.16609650359240832,0.19890334372648102,0.15998991455764064,0.19905624349636575,0.1723426671582496,0.27107311332536466,0.12651397457959696
64,70,성동구,옥수동,0.34689609422411266,0.3915750836533724,0.38612198850202006,0.33214103165772285,0.25457263464183233,0.0,0.2557544757033248,0.04336889582791222,0.11657231674146089,0.22578217395978925,0.4874692744095742,0.6064994919318626,0.5251065640968698,0.8259258921884838,0.3854722665315506
65,72,광진구,화양동,0.14228336592301552,0.28392095037030046,0.24970034398812913,0.21301638609925086,0.19242349917023535,0.23444987576395163,0.319693094629156,1.9689478705872148,0.9881980053181357,0.43006128373293195,0.2618819426329718,0.17143908358504728,0.1862602120028923,0.2840068577247058,0.15107889516713754
66,73,광진구,군자동,0.0907669747985268,0.18112198552073527,0.15929159867909812,0.13588976342004125,0.12275292192783141,0.14956285148320791,0.39641943734015345,0.9194205915517392,0.4792417466037836,0.33329749489302224,0.16706261822909085,0.10936631194714133,0.11882116971723683,0.18117678850902721,0.09637791548982064
67,74,광진구,중곡1동,0.07604800592076251,0.1517508527549397,0.1334605286861884,0.11385358577276312,0.10284704267079614,0.1253094149892726,0.18542199488491048,0.4770578541070344,0.34438357625581906,0.38167938931297707,0.1399713835479543,0.09163123433631107,0.09955287194307581,0.15179676879086368,0.08074906462956616
68,75,광진구,중곡2동,0.06746194073334773,0.13461769196548787,0.11839240441237539,0.10099914857253905,0.09123527969224907,0.11116157875849196,0.5115089514066496,0.7719663457368375,0.3565741453268215,0.5160735404795183,0.12416816214288458,0.08128577238981606,0.0883130315452239,0.13465842396649638,0.07163223486850516
69,76,광진구,중곡3동,0.073594844458573,0.14685566394183147,0.12915535029839564,0.11018088928066053,0.0995293959707373,0.12126717557361666,0.09910485933503836,0.13010668748373666,0.1310486175132763,0.13976991721320287,0.13545617743222013,0.0886753880541513,0.09634148897226097,0.14690009886029262,0.07814425596769861
70,77,광진구,중곡4동,0.28456673184603104,0.5678419006277469,0.4994006878093348,0.4260327721985017,0.3848469983404707,0.46889974807987317,0.4379795396419438,0.5551218665972764,0.31466906414525064,0.42468551768627033,0.5237638832526749,0.34287816717009456,0.3725204239043286,0.5680137153146744,0.3021577897787997
71,78,광진구,능동,0.13492388146669546,0.26923538393097574,0.23678480882475078,0.2019982971450781,0.1824705596989373,0.22232315751698392,0.18861892583120204,0.4076676207823749,0.2003824791046027,0.22578217395978925,0.24833632428576916,0.16257154477963212,0.17662606311581178,0.2693168477982553,0.1432644691815349
72,79,광진구,구의1동,0.06868852146444247,0.13706528631561501,0.12054499368973355,0.10283549681859032,0.09289410319949805,0.11318269674230491,0.3132992327365729,0.685228554081013,0.3680028038308863,0.33329749489302224,0.1264257652007517,0.08276369553089592,0.08991872303063131,0.1371067588644132,0.07293463919943893
73,80,광진구,구의2동,0.17049472294744933,0.34021562155176427,0.299209894863514,0.25525239366989083,0.23057643449149612,0.2809356273199794,0.4635549872122762,0.6158383207563536,0.27657353579836796,0.3279217288463606,0.3138068089373778,0.20543131564509584,0.22319111611653486,0.34031856226311613,0.18103419311218816
74,81,광진구,구의3동,0.12511123554818593,0.24965462879139666,0.21956409560742662,0.18730751195987014,0.16919997352758046,0.20615419985436034,0.6777493606138107,0.5291005291005291,0.3413359339880685,0.38167938931297707,0.23027549982283235,0.15074815971258929,0.16378053125791645,0.2497301679412338,0.1328452350895401
75,82,광진구,광장동,0.2931527970334457,0.5849750615300529,0.5144688120831478,0.43888720939872583,0.3964587613190178,0.48304758775868384,0.55306905370844,0.2602133749674733,0.2422875602861736,0.3171701967530373,0.5395671046577445,0.3532236291371216,0.3837602644797284,0.585152060273779,0.31127462009533613
76,83,광진구,자양1동,0.06991510223041299,0.13951288077859608,0.1226975828001682,0.10467184480357414,0.09455292639230786,0.11520381817414783,0.29411764705882354,0.2949084916298031,0.21181113760866752,0.29029136651972903,0.12868336825861879,0.08424161865144375,0.09152441451603874,0.13955509389706738,0.07423704297489729
77,84,광진구,자양2동,0.2060655644282032,0.41119585905969896,0.36163498090227714,0.30850649019470344,0.27868230928405496,0.3395480936749447,0.40281329923273657,0.2515395958018909,0.12495333297777506,0.2204064079131276,0.37927729560225504,0.2482910865926878,0.26975616899043803,0.41132027659323955,0.21880391704284136
78,85,광진구,자양3동,0.14718968888227027,0.29371132788366294,0.2583107005967913,0.22036177882238855,0.19905879225591383,0.24253435459526337,0.8088235294117648,0.2688871541330558,0.3748599989333252,0.39780668745296205,0.27091235285117155,0.17735077612883468,0.19268297794452194,0.29380019758584786,0.15628851193539722
79,86,광진구,자양4동,0.14228336592301552,0.28392095037030046,0.24970034398812913,0.21301638609925086,0.19242349917023535,0.23444987576395163,0.2557544757033248,0.78064012490242,0.43581284428833744,0.32254596279969894,0.2618819426329718,0.17143908358504728,0.1862602120028923,0.2840068577247058,0.15107889516713754
80,88,동대문구,회기동,0.17707674038943763,0.1990419827636523,0.18734874485432249,0.20929461727202484,0.1848601568083263,0.0,0.16624040920716113,0.44236273744470467,0.39466967367370415,0.11289108697989463,0.2044416360254661,0.1706384496322316,0.2060511102284054,0.0936150166268842,0.14843928263735917
81,89,동대문구,휘경1동,0.14678729793283432,0.16499532778159995,0.1553022490788869,0.17349422214363439,0.15323934047906637,0.0,0.18542199488491048,0.19082314164281378,0.22019215384498167,0.2204064079131276,0.16947135535780306,0.14145029377003435,0.17080552557839937,0.07760192165272871,0.12304835232517673
82,90,동대문구,휘경2동,0.24464549656634918,0.27499221308218724,0.2588370816868625,0.28915703699307976,0.255398900903257,0.0,0.19820971867007672,0.1387804666493191,0.1325724386471516,0.15589721535318782,0.28245226027185094,0.23575048961672387,0.2846758759217256,0.12933653613279367,0.20508058739378637
83,91,동대문구,청량리동,0.27959485323363154,0.3142768149671931,0.2958138077613596,0.330465185097653,0.2918844580853111,0.0,0.13107416879795397,0.28623471246422066,0.24914475538861247,0.30104289861305233,0.3228025828802198,0.2694291310198731,0.32534385826872636,0.14781318419026057,0.23437781416432726
84,92,동대문구,용신동,0.375123094883872,0.4216547267034496,0.39688352538672794,0.44337412319793956,0.39161164792588504,0.0,0.2237851662404092,0.4076676207823749,0.3603836981615098,0.4945704762928717,0.433093464810646,0.36148408410635274,0.4365030097128273,0.1983160220613011,0.31445690100375767
85,93,동대문구,제기동,0.27493493902295246,0.30903886795138563,0.2908835776292216,0.32495743186040266,0.28701971723251696,0.0,0.23017902813299232,0.20817069997397866,0.41676508011489605,3.0265562842705087,0.3174225389262452,0.2649386454583891,0.31992146072391553,0.14534963110694915,0.23047151715049335
86,94,동대문구,전농1동,0.2772648961108541,0.31165784151571635,0.29334869261182883,0.3277113086095616,0.2894520878161336,0.0,0.20780051150895143,0.3035822707953855,0.3977173159414548,0.27953983442640573,0.32011255989659815,0.2671838883417914,0.322632659496321,0.14658140758123617,0.23242466593514804
87,95,동대문구,전농2동,0.20037631147770868,0.22523171739127415,0.21199989551501275,0.2368333826750736,0.20918386170117542,0.0,0.23976982097186703,0.156128024980484,0.10209601596964549,0.15052144930652617,0.23134184975553287,0.193090877213799,0.23316309840901128,0.10593278190870388,0.1679707671510531
88,96,동대문구,답십리1동,0.18872652593357317,0.21213685002103624,0.19967432026812937,0.22306399997354923,0.1970220090975313,0.0,0.15664961636828645,0.19082314164281378,0.16228695075772007,0.21503064186646598,0.21789174289049948,0.18186466343328134,0.21960710431870828,0.09977389926779405,0.15820502489420615
89,97,동대문구,답십리2동,0.19804635438980706,0.22261274393979738,0.20953478053240548,0.2340795061869822,0.20675149111755875,0.0,0.1758312020460358,0.18214936247723132,0.11885804844227385,0.11289108697989463,0.22865182878517998,0.19084563445358904,0.2304518995858779,0.10470100543441688,0.16601761836639847
90,98,동대문구,장안1동,0.2912446387777671,0.3273716822245771,0.308139383008243,0.3442345677991773,0.3040463106889552,0.0,0.3516624040920716,0.5551218665972764,0.4198127223826467,0.40855821954628535,0.33625268974525324,0.28065534482092286,0.3388998523843933,0.15397206683117037,0.2441435564211742
91,99,동대문구,장안2동,0.25396532502258307,0.28546810688809443,0.2686975419511386,0.3001725432065128,0.26512838292328444,0.0,0.6617647058823529,0.5117529707693642,0.4091459744455196,0.34404902698634554,0.2932123461665314,0.2447314607396919,0.2955206712649871,0.13426364229941648,0.2128931814214541
92,100,동대문구,이문1동,0.24231553947844753,0.2723732396307105,0.2563719667042552,0.28640316050498843,0.25296653031964034,0.0,0.2557544757033248,0.546448087431694,0.3786695517680134,0.2741640683797441,0.2797622372882293,0.2335052469386422,0.2819646771493202,0.12810475952376923,0.2031274391646071
93,101,동대문구,이문2동,0.16076704059974728,0.1807091686033147,0.17009293947530105,0.19001748133325017,0.16783356335188798,0.0,0.1758312020460358,0.06939023332465954,0.09600073143414425,0.11289108697989463,0.18561148520645812,0.15492175033129402,0.18707271849183568,0.08499258090266294,0.13476724336667834
94,103,중랑구,면목2동,0.1389941183765503,0.14250098414314824,0.15149436018565396,0.1442221518352797,0.1240759954687494,0.0,0.1918158567774936,0.18214936247723132,0.15162020282059294,0.18815181163315772,0.14204663680320348,0.0853123706501301,0.14212054071467287,0.11696663151834759,0.10959379890113452
95,104,중랑구,면목4동,0.20944319208142012,0.21472751033568377,0.22827917284590632,0.2173210507679157,0.18696382872391568,0.0,0.11828644501278773,0.08673779165582444,0.07695296726070293,0.06450919255993978,0.21404287839511407,0.12855288728186173,0.21415423943619577,0.17625108859667377,0.16514134089363053
96,105,중랑구,면목5동,0.1218578572173491,0.12493236962728158,0.13281697330430356,0.12644133860961876,0.10877895483674382,0.0,0.05434782608695652,0.13010668748373666,0.07466723555988998,0.04300612837329319,0.12453403749706309,0.07479440715066349,0.12459883021004438,0.10254608790834223,0.09608223481284375
97,106,중랑구,면목7동,0.16565052466682254,0.16982993998148266,0.18054807307510495,0.17188119468876722,0.14787139162311017,0.0,0.11828644501278773,0.156128024980484,0.11276276390677262,0.11289108697989463,0.1692884579460886,0.10167364721626261,0.16937653483580203,0.1393985883198767,0.13061178785323713
98,107,중랑구,상봉1동,0.16184246663531957,0.1659258033847832,0.17639754263848,0.16792990288985007,0.14447204922550455,0.0,0.10869565217391304,0.06939023332465954,0.09142926803251834,0.12364261907321793,0.1653967692113907,0.09933632198959624,0.1654828213790562,0.13619402304326722,0.12760921824099763
99,108,중랑구,상봉2동,0.129473973280355,0.13274064270782654,0.14111803401062992,0.13434392246852056,0.11557763963195497,0.0,0.0639386189258312,0.5377743082661116,0.2826688203338692,0.20427910977314268,0.13231741496645882,0.07946905758346418,0.13238625709817214,0.10895521846156127,0.10208737459279811
100,109,중랑구,중화1동,0.129473973280355,0.13274064270782654,0.14111803401062992,0.13434392246852056,0.11557763963195497,0.0,0.24936061381074168,0.052042674993494666,0.08990544689864303,0.17740027953983442,0.13231741496645882,0.07946905758346418,0.13238625709817214,0.10895521846156127,0.10208737459279811
101,110,중랑구,중화2동,0.18659484385752664,0.19130269098119485,0.20337599022615677,0.19361329997441282,0.16656777465272132,0.0,0.11828644501278773,0.32092982912655044,0.2803830886330563,0.22578217395978925,0.19069274598692687,0.11452893594239558,0.19079195877181246,0.15702369707175418,0.1471259221092428
102,111,중랑구,묵1동,0.22848348227381068,0.23424819309347317,0.24903182486210743,0.23707751002356894,0.20396054039750444,0.0,0.1758312020460358,0.13010668748373666,0.1584773979230318,0.15589721535318782,0.23350132206860344,0.1402395133946615,0.23362280666919719,0.19227391484498388,0.18015419006577874
103,112,중랑구,묵2동,0.13328203134673375,0.136644779304526,0.14526856444725483,0.1382952142674377,0.11897698171512142,0.0,0.15664961636828645,0.19082314164281378,0.1440010971512164,0.18815181163315772,0.1362091037011567,0.08180638281013054,0.13627997055491803,0.11215978360343336,0.10508994420503757
104,113,중랑구,망우3동,0.188498872890716,0.1932547592231176,0.205451255527931,0.19558894574333766,0.16826744569430455,0.0,0.17902813299232737,0.078064012490242,0.1280009752455257,0.08601225674658639,0.19263859035427577,0.11569759855572877,0.1927388155001854,0.1586259797100589,0.14862720719310027
105,114,중랑구,신내1동,0.4817193417349526,0.4938732736705041,0.5250420973118917,0.49983841713170063,0.4300168059077865,0.0,0.3676470588235294,0.16480180414606643,0.1699060564270966,0.15589721535318782,0.4922986188994742,0.2956716408242506,0.49255475073115057,0.40537750385319216,0.3798250845552781
106,115,중랑구,신내2동,0.188498872890716,0.1932547592231176,0.205451255527931,0.19558894574333766,0.16826744569430455,0.0,0.1918158567774936,0.052042674993494666,0.06857195102438876,0.13976991721320287,0.19263859035427577,0.11569759855572877,0.1927388155001854,0.1586259797100589,0.14862720719310027
107,116,중랑구,면목본동,0.19230693092221895,0.19715889581981705,0.20960178596455586,0.1995402375422548,0.1716667880919101,0.0,0.23017902813299232,0.32092982912655044,0.27428780409755504,0.2311579400064509,0.1965302790889737,0.11803492378239513,0.1966325289315673,0.1618305449866684,0.15162977680533973
108,117,중랑구,면목3.8동,0.317972846171071,0.3259954020437981,0.3465692895385608,0.32993286821185824,0.2838450853262595,0.0,0.2333759590792839,0.4163413999479573,0.2750497146644927,0.18277604558649607,0.32495600532073465,0.19516665613919293,0.3251250726490855,0.2675811981716202,0.25071458123042295
109,118,중랑구,망우본동,0.5483603573734438,0.562195663379194,0.5976763797024426,0.568986024004352,0.48950529676534715,0.0,0.26854219948849106,0.4770578541070344,0.3832410151696394,0.4031824534996237,0.560403171756687,0.3365748321882518,0.5606947360973836,0.4614573956549088,0.4323700563800591
110,120,성북구,돈암1동,0.09250527151393098,0.12378566856980418,0.09653980528095799,0.09371653709981712,0.08152126524924985,0.06876413229962286,0.1438618925831202,0.026021337496747333,0.027428780409755504,0.04838189441995484,0.07955940370027605,0.09094356810161319,0.09610852222546387,0.06448969694901899,0.13293428835338705
111,121,성북구,돈암2동,0.09061740883424373,0.12125943036663232,0.09456960530604083,0.09180395479527148,0.07985756604828861,0.06736078406821426,0.05754475703324808,,0.011428658504064793,0.04300612837329319,0.07793574071569861,0.08908757692382738,0.09414712382098142,0.06317358065450612,0.13022134362509644
112,122,성북구,안암동,0.2510857369912954,0.3359896717678377,0.2620366145247986,0.2543734577304747,0.22127200599097452,0.1866455009709678,0.13107416879795397,0.2949084916298031,0.37562190950026286,0.17202451349317277,0.21594695146270018,0.246846827672114,0.2608659887853615,0.17504346299335166,0.36082164053051896
113,123,성북구,보문동,0.10572031030661767,0.14146933554059163,0.11033120610691922,0.10710461375377171,0.093167160284857,0.07858758026357328,0.10869565217391304,0.12143290831815423,0.12342951184389976,0.15589721535318782,0.09092503251270569,0.10393550640770996,0.109838311107569,0.07370251074113425,0.1519249014514213
114,124,성북구,정릉1동,0.08306595811549464,0.11115447789250658,0.08668880473867813,0.08415362505495386,0.07320276893000441,0.061747384246519724,0.20780051150895143,0.06939023332465954,0.08685780463089243,0.10213955488657134,0.07144109683046385,0.08166361217162009,0.08630153017768763,0.05790911561119206,0.11936956526740945
115,125,성북구,정릉2동,0.22087993404654743,0.29556986164562693,0.23051341275611828,0.22377213955240674,0.19465281720339858,0.1641919085802497,0.21419437340153452,0.11275912915257177,0.12038186957614916,0.13976991721320287,0.18996836988195484,0.21715096882754123,0.22948361431364223,0.1539856028200954,0.31741452543334475
116,126,성북구,정릉3동,0.7003970557682636,0.9372343476460713,0.7309442404374743,0.7095680665756057,0.6172324375160558,0.5206427145051317,0.08312020460358056,0.078064012490242,0.16685841415934596,0.026878830233308247,0.6023783351118446,0.6885727300383397,0.7276788111827595,0.48827913367685655,1.0065024703103709
117,127,성북구,정릉4동,0.5909010200673956,0.7907125359248437,0.6166726340468738,0.5986382879516752,0.5207378785148372,0.43924843433071115,0.18542199488491048,0.1387804666493191,0.1340962597810269,0.2204064079131276,0.5082059806565216,0.5809252411108017,0.6139177031140417,0.4119443903466965,0.8491516799578439
118,128,성북구,길음1동,0.14914115204405226,0.1995728125207359,0.1556458085346372,0.15109400884686178,0.13143224410804002,0.11086462061824177,0.3932225063938619,0.1994969208083962,0.20571585307316625,0.41930975163960865,0.1282692408926119,0.1466233036815718,0.15495047461357728,0.10397318484124315,0.21432262853567893
119,129,성북구,길음2동,0.10949603570086798,0.14652181172122752,0.11427160639060055,0.11092977862393053,0.09649455900121867,0.08139428017442055,0.21739130434782608,0.22551825830514355,0.2003824791046027,0.15052144930652617,0.09417235445532306,0.10764748878381361,0.1137611079418979,0.07633474333015998,0.15735079035252708
120,130,성북구,월곡1동,0.1529168774383026,0.20462528881422573,0.15958620881831853,0.1549191734559531,0.1347596428244017,0.11367132052908903,0.21739130434782608,0.03469511666232977,0.14019154431652814,0.25803677023975913,0.1315165628352293,0.15033528605767546,0.1588732714479061,0.10660541729553147,0.21974851799226014
